timestamp,table_id,occupancy_count,waiter_count,is_occupied
24.060413354531004,table_1,0,0,0
24.060413354531004,table_2,0,0,0
24.060413354531004,table_3,0,0,0
24.060413354531004,table_4,0,0,0
24.060413354531004,table_5,0,0,0
24.060413354531004,table_6,0,0,0
24.060413354531004,table_7,0,0,0
24.060413354531004,table_8,0,0,0
24.060413354531004,table_9,0,0,0
27.06796502384738,table_1,0,0,0
27.06796502384738,table_2,0,0,0
27.06796502384738,table_3,0,0,0
27.06796502384738,table_4,0,0,0
27.06796502384738,table_5,0,0,0
27.06796502384738,table_6,0,0,0
27.06796502384738,table_7,0,0,0
27.06796502384738,table_8,0,0,0
27.06796502384738,table_9,0,0,0
30.075516693163753,table_1,0,0,0
30.075516693163753,table_2,0,0,0
30.075516693163753,table_3,0,0,0
30.075516693163753,table_4,0,0,0
30.075516693163753,table_5,0,0,0
30.075516693163753,table_6,0,0,0
30.075516693163753,table_7,0,0,0
30.075516693163753,table_8,0,0,0
30.075516693163753,table_9,0,0,0
33.08306836248013,table_1,0,0,0
33.08306836248013,table_2,0,0,0
33.08306836248013,table_3,0,0,0
33.08306836248013,table_4,0,0,0
33.08306836248013,table_5,0,0,0
33.08306836248013,table_6,0,0,0
33.08306836248013,table_7,0,0,0
33.08306836248013,table_8,0,0,0
33.08306836248013,table_9,0,0,0
36.090620031796504,table_1,0,0,0
36.090620031796504,table_2,0,0,0
36.090620031796504,table_3,0,0,0
36.090620031796504,table_4,0,0,0
36.090620031796504,table_5,0,0,0
36.090620031796504,table_6,0,0,0
36.090620031796504,table_7,0,0,0
36.090620031796504,table_8,0,0,0
36.090620031796504,table_9,0,0,0
39.09817170111288,table_1,0,0,0
39.09817170111288,table_2,0,0,0
39.09817170111288,table_3,0,0,0
39.09817170111288,table_4,0,0,0
39.09817170111288,table_5,0,0,0
39.09817170111288,table_6,0,0,0
39.09817170111288,table_7,0,0,0
39.09817170111288,table_8,0,0,0
39.09817170111288,table_9,0,0,0
42.10572337042925,table_1,0,0,0
42.10572337042925,table_2,0,0,0
42.10572337042925,table_3,0,0,0
42.10572337042925,table_4,0,0,0
42.10572337042925,table_5,0,0,0
42.10572337042925,table_6,0,0,0
42.10572337042925,table_7,0,0,0
42.10572337042925,table_8,0,0,0
42.10572337042925,table_9,0,0,0
45.11327503974563,table_1,0,0,0
45.11327503974563,table_2,0,0,0
45.11327503974563,table_3,0,0,0
45.11327503974563,table_4,0,0,0
45.11327503974563,table_5,0,0,0
45.11327503974563,table_6,0,0,0
45.11327503974563,table_7,0,0,0
45.11327503974563,table_8,0,0,0
45.11327503974563,table_9,0,0,0
48.12082670906201,table_1,0,0,0
48.12082670906201,table_2,0,1,0
48.12082670906201,table_3,0,0,0
48.12082670906201,table_4,0,0,0
48.12082670906201,table_5,0,0,0
48.12082670906201,table_6,0,0,0
48.12082670906201,table_7,0,0,0
48.12082670906201,table_8,0,0,0
48.12082670906201,table_9,0,0,0
51.12837837837838,table_1,0,0,0
51.12837837837838,table_2,0,0,0
51.12837837837838,table_3,0,0,0
51.12837837837838,table_4,0,0,0
51.12837837837838,table_5,0,0,0
51.12837837837838,table_6,0,0,0
51.12837837837838,table_7,0,0,0
51.12837837837838,table_8,0,0,0
51.12837837837838,table_9,0,0,0
54.13593004769476,table_1,0,0,0
54.13593004769476,table_2,1,0,1
54.13593004769476,table_3,0,0,0
54.13593004769476,table_4,0,0,0
54.13593004769476,table_5,0,0,0
54.13593004769476,table_6,0,0,0
54.13593004769476,table_7,0,0,0
54.13593004769476,table_8,0,0,0
54.13593004769476,table_9,0,0,0
57.143481717011134,table_1,0,0,0
57.143481717011134,table_2,1,0,1
57.143481717011134,table_3,0,0,0
57.143481717011134,table_4,0,0,0
57.143481717011134,table_5,0,0,0
57.143481717011134,table_6,0,0,0
57.143481717011134,table_7,0,0,0
57.143481717011134,table_8,0,0,0
57.143481717011134,table_9,0,0,0
60.151033386327505,table_1,0,0,0
60.151033386327505,table_2,1,0,1
60.151033386327505,table_3,0,1,0
60.151033386327505,table_4,0,0,0
60.151033386327505,table_5,0,0,0
60.151033386327505,table_6,0,0,0
60.151033386327505,table_7,0,0,0
60.151033386327505,table_8,0,0,0
60.151033386327505,table_9,0,0,0
63.15858505564388,table_1,0,0,0
63.15858505564388,table_2,2,0,1
63.15858505564388,table_3,0,0,0
63.15858505564388,table_4,0,0,0
63.15858505564388,table_5,0,0,0
63.15858505564388,table_6,0,0,0
63.15858505564388,table_7,0,0,0
63.15858505564388,table_8,0,0,0
63.15858505564388,table_9,0,0,0
66.16613672496025,table_1,0,0,0
66.16613672496025,table_2,2,0,1
66.16613672496025,table_3,0,1,0
66.16613672496025,table_4,0,0,0
66.16613672496025,table_5,0,0,0
66.16613672496025,table_6,0,0,0
66.16613672496025,table_7,0,0,0
66.16613672496025,table_8,0,0,0
66.16613672496025,table_9,0,0,0
69.17368839427664,table_1,0,0,0
69.17368839427664,table_2,1,0,1
69.17368839427664,table_3,0,1,0
69.17368839427664,table_4,0,0,0
69.17368839427664,table_5,0,0,0
69.17368839427664,table_6,0,0,0
69.17368839427664,table_7,0,0,0
69.17368839427664,table_8,0,0,0
69.17368839427664,table_9,0,0,0
72.18124006359301,table_1,0,0,0
72.18124006359301,table_2,2,1,1
72.18124006359301,table_3,0,0,0
72.18124006359301,table_4,0,0,0
72.18124006359301,table_5,0,0,0
72.18124006359301,table_6,0,0,0
72.18124006359301,table_7,0,0,0
72.18124006359301,table_8,0,0,0
72.18124006359301,table_9,0,0,0
75.18879173290938,table_1,0,0,0
75.18879173290938,table_2,2,1,1
75.18879173290938,table_3,0,0,0
75.18879173290938,table_4,0,0,0
75.18879173290938,table_5,0,0,0
75.18879173290938,table_6,0,0,0
75.18879173290938,table_7,0,0,0
75.18879173290938,table_8,0,0,0
75.18879173290938,table_9,0,0,0
78.19634340222576,table_1,0,0,0
78.19634340222576,table_2,2,1,1
78.19634340222576,table_3,0,0,0
78.19634340222576,table_4,0,0,0
78.19634340222576,table_5,0,0,0
78.19634340222576,table_6,0,0,0
78.19634340222576,table_7,0,0,0
78.19634340222576,table_8,0,0,0
78.19634340222576,table_9,0,0,0
81.20389507154214,table_1,0,0,0
81.20389507154214,table_2,1,1,1
81.20389507154214,table_3,0,0,0
81.20389507154214,table_4,0,0,0
81.20389507154214,table_5,0,0,0
81.20389507154214,table_6,0,0,0
81.20389507154214,table_7,0,0,0
81.20389507154214,table_8,0,0,0
81.20389507154214,table_9,0,0,0
84.2114467408585,table_1,0,0,0
84.2114467408585,table_2,1,1,1
84.2114467408585,table_3,0,0,0
84.2114467408585,table_4,0,0,0
84.2114467408585,table_5,0,0,0
84.2114467408585,table_6,0,0,0
84.2114467408585,table_7,0,0,0
84.2114467408585,table_8,0,0,0
84.2114467408585,table_9,0,0,0
87.21899841017489,table_1,0,0,0
87.21899841017489,table_2,1,1,1
87.21899841017489,table_3,0,0,0
87.21899841017489,table_4,0,0,0
87.21899841017489,table_5,0,0,0
87.21899841017489,table_6,0,0,0
87.21899841017489,table_7,0,0,0
87.21899841017489,table_8,0,0,0
87.21899841017489,table_9,0,0,0
